timestamp,x,y,z,qx,qy,qz,qw,yaw,pitch,roll,delta_x,delta_y,delta_z,delta_yaw
1703165083.217913,0.4188110357473754,0.8155588361502372,-0.900451693076256,0.07527646697479387,0.017375310519321008,0.9970070484681507,0.002915031557061512,3.1383592553353545,0.15077424176595336,-0.034607192529456765,-0.0010707274217667817,0.0005853728665573543,7.45025378042774e-05,-0.002670709507059943
1703165083.237913,0.41755072532992976,0.8172906879250245,-0.9001151079872756,0.07459040726250944,0.01699774308089711,0.997059823084052,0.004365439974387165,3.135353598564246,0.14944627445933042,-0.03362535824804862,-0.0012603104174456203,0.0017318517747872963,0.00033658508898049,-0.0030056567711085336
1703165083.2579129,0.4168488890372795,0.8195164357270031,-0.8998195445256608,0.07413125609163083,0.016936618777714414,0.997088363309326,0.0057011900324906335,3.132635749064648,0.1485699048075413,-0.03330229114678748,-0.0007018362926502486,0.002225747801978595,0.0002955634616147451,-0.0027178494995978575
1703165083.2779129,0.4157749722889396,0.820965406995101,-0.8996566055913479,0.07351415486140364,0.016624378294550667,0.9971315109130781,0.006931740440715483,3.1300882433946784,0.14736988036228277,-0.03249206704648458,-0.0010739167483398981,0.0014489712680979538,0.0001629389343129617,-0.002547505669969752
1703165083.2979128,0.414597182148042,0.8216923850911809,-0.8997165195188124,0.07300950612962155,0.016182768037103158,0.9971713398073935,0.007553085468577002,3.1287545737411078,0.14637254417881407,-0.03151323271542114,-0.0011777901408976388,0.000726978096079911,-5.9913927464516625e-05,-0.0013336696535706238
1703165083.317913,0.4141223690324872,0.8221647123580138,-0.9000250928336243,0.07297982864351846,0.01580800301232097,0.9971796340325488,0.007538509311467046,3.1287276892991267,0.14630775309194363,-0.030759954037848047,-0.0004748131155547508,0.00047232726683288373,-0.00030857331481193295,-2.6884441981067653e-05
1703165083.337913,0.4136403649109707,0.8230172605085949,-0.9004282597624581,0.07309323133420471,0.015797748788180684,0.9971768369801542,0.006794590245674784,3.130229268722581,0.14651203639767144,-0.030848361415941137,-0.0004820041215164994,0.0008525481505811117,-0.000403166928833798,0.0015015794234543023
1703165083.357913,0.4130324150558648,0.8226441032432465,-0.9011187074692376,0.07328532566979327,0.015258395402455908,0.997177586100455,0.0057709782607628015,3.1322186629105855,0.14686042491504606,-0.02991119849275461,-0.000607949855105927,-0.00037315726534836724,-0.0006904477067795067,0.0019893941880044785
1703165083.3779128,0.41203644253936417,0.8210739314587888,-0.9020636560439187,0.07335858910628505,0.014104536262917435,0.9971939741961032,0.004874144861051521,3.1338576288519873,0.1469715228439628,-0.02771712202409903,-0.0009959725165006317,-0.00157017178445773,-0.0009449485746810815,0.001638965941401782
1703165083.3979127,0.4119292507251872,0.8202872118774354,-0.9032147926553491,0.07386445190207631,0.0130992014565354,0.997173307239468,0.004224807156524602,3.1350303055402415,0.14796128691962582,-0.025784780474469384,-0.00010719181417695456,-0.0007867195813534567,-0.0011511366114304034,0.0011726766882542705
1703165083.4179127,0.4123127244502404,0.8215142535410876,-0.904217067235261,0.0745750237683745,0.012796487668452351,0.9971259100726017,0.0038386449673218632,3.1357812799050264,0.1493744921754696,-0.025230489379305984,0.0003834737250532072,0.001227041663652284,-0.001002274579911866,0.0007509743647848843
1703165083.4379127,0.4122223217774917,0.8204892272254191,-0.9054338713243228,0.07494095081113453,0.011247468571116463,0.9971158563647736,0.004161409401923081,3.134904373210038,0.15010629326213934,-0.022056123651270885,-9.040267274873504e-05,-0.0010250263156685868,-0.0012168040890618848,-0.0008769066949882998
1703165083.4579127,0.4131036200435681,0.8198948801214743,-0.9067505298071872,0.07556837428762388,0.009601216952547923,0.9970804387458148,0.0052759938410259855,3.1324175228909996,0.15137424789081688,-0.018562292337083234,0.0008812982660764135,-0.0005943471039447923,-0.0013166584828643302,-0.0024868503190385027
1703165083.477913,0.41369775437623346,0.8206665030631493,-0.9078324397889384,0.07594674976819933,0.008535264109178662,0.99705402620658,0.006519914990513402,3.129750622587382,0.15214360653822145,-0.01621795105923205,0.0005941343326653636,0.0007716229416749876,-0.0010819099817511724,-0.002666900303617492
1703165083.497913,0.4139075043442041,0.8205753934093629,-0.9088179139754339,0.07594104768772661,0.007136095275107509,0.9970553560207593,0.007915203764506969,3.1267203884075783,0.1521339958408829,-0.013180600431051757,0.0002097499679706294,-9.110965378633651e-05,-0.0009854741864955274,-0.003030234179803859
1703165083.5179129,0.4138425182565859,0.8211910577297806,-0.9094784199364166,0.07568340683798835,0.00620614273642331,0.9970707013659144,0.009139048058527182,3.124106018221195,0.1516170731451961,-0.011120375634373545,-6.498608761817959e-05,0.0006156643204177081,-0.0006605059609827713,-0.002614370186383219
1703165083.5379128,0.4132606435659866,0.8214996261227405,-0.9099721053795436,0.07506888319275251,0.005415854126410297,0.9971126929279664,0.010080124117057528,3.1220823265567668,0.15037959829616077,-0.009393171738794937,-0.0005818746905993377,0.0003085683929598959,-0.000493685443127001,-0.0020236916644282843
1703165083.5579128,0.4124660914588199,0.8217101103380533,-0.9103192323928858,0.07424884898299271,0.004993828061685641,0.9971733119047973,0.010370927191483508,3.121427025394605,0.1487292411399087,-0.008513454031715783,-0.0007945521071666684,0.0002104842153127784,-0.00034712701334216334,-0.0006553011621619476
1703165083.577913,0.4111958884617775,0.8214668112813448,-0.9104749084868266,0.07309156059410174,0.0047828233358288025,0.9972642640358524,0.009936601425475802,3.122265040005627,0.14640066396360024,-0.008174450012411759,-0.0012702029970423911,-0.00024329905670850138,-0.00015567609394073756,0.0008380146110220643
1703165083.597913,0.4097946397161544,0.8213370601399909,-0.9105070641648368,0.07174966606712695,0.004827961003612971,0.9973660921093879,0.009463325116136253,3.1232182354891336,0.14370686571003552,-0.008358767485558418,-0.0014012487456231404,-0.00012975114135393984,-3.215567801029273e-05,0.0009531954835066969
1703165083.617913,0.40787244811094886,0.8217761124790761,-0.9102868315048382,0.07018160772360163,0.005470413268740373,0.9974836105977553,0.008429893526485594,3.1253825547054657,0.1405646693010063,-0.009827129365092646,-0.0019221916052055144,0.0004390523390852552,0.0002202326599985982,0.002164319216332089
1703165083.6379128,0.40637858129105753,0.8218194316740266,-0.9101086232829294,0.06868199050528796,0.005953798389459262,0.9975906001635652,0.007767298775596351,3.126772792062985,0.13755892131016884,-0.010915283480551926,-0.0014938668198913319,4.3319194950486306e-05,0.00017820822190883767,0.0013902373575191973
1703165083.6579127,0.4049194311318619,0.8226417266305328,-0.9098586918686519,0.06718620933742706,0.006776592656444841,0.9976908334922242,0.007286414236745606,3.127839297347876,0.13456664315521447,-0.01265756044240884,-0.0014591501591956213,0.0008222949565062088,0.00024993141427753773,0.0010665052848910506
1703165083.6779127,0.4038538812018304,0.8239353479882469,-0.9095937396264128,0.06581758446551807,0.007744587669180973,0.997775777673463,0.007180837352077319,3.128165465797467,0.13183517035652179,-0.014637006542674918,-0.0010655499300314952,0.0012936213577140476,0.00026495224223910263,0.0003261684495909911
1703165083.6979127,0.4028208678970967,0.8250187532640016,-0.9093558466815965,0.06445354814732306,0.008462373953201357,0.9978559381566288,0.0075930918507041666,3.1274113720849193,0.12911768533414728,-0.016043890515701435,-0.0010330133047337098,0.0010834052757547896,0.00023789294481624257,-0.0007540937125476432
1703165083.717913,0.40256654554963417,0.8254191758044451,-0.9094603594988435,0.0634973390956876,0.008709976857278166,0.997908679002154,0.008395987320783017,3.125813753090567,0.1272182318013327,-0.01645095896270426,-0.00025432234746253224,0.00040042254044347914,-0.00010451281724699335,-0.001597618994352068
1703165083.737913,0.4025719905827448,0.8263194260797128,-0.9096001651299124,0.0627073257999175,0.009041510892448666,0.997945577159524,0.009521943055428089,3.1235788278908587,0.12565962276040007,-0.016986425204951455,5.445033110618169e-06,0.0009002502752676333,-0.00013980563106885668,-0.0022349251997084707
1703165083.7579129,0.4021018284196195,0.8276286183712701,-0.9097316547669168,0.06191307173990153,0.009553243174912825,0.9979818657107073,0.010377996200998349,3.1219088684636325,0.12409277204089485,-0.017921622306552143,-0.00047016216312528725,0.0013091922915573484,-0.00013148963700437832,-0.001669959427226253
1703165083.7779129,0.40210517855225614,0.8285292952309549,-0.9100497082323504,0.061449596582892445,0.00995192229452834,0.9980010916302152,0.01089621160513979,3.12090868285352,0.12318169010700006,-0.018667447361702817,3.350132636636971e-06,0.000900676859684757,-0.0003180534654336764,-0.0010001856101125028
1703165083.7979128,0.40236868052071295,0.8282132832074088,-0.9107020339177216,0.06122258873034503,0.009842895223189162,0.9980141022333207,0.011079882048138584,3.1205220791205877,0.12272798957362573,-0.018429674998645416,0.00026350196845681406,-0.00031601202354603064,-0.0006523256853712134,-0.0003866037329323113
1703165083.817913,0.4025212151276282,0.827425183663124,-0.9115498089127904,0.06108181952847423,0.00966544017685998,0.9980291651128887,0.010647824817762016,3.121366966876993,0.12243436272411831,-0.018128697409100395,0.00015253460691522225,-0.000788099544284826,-0.0008477749950687175,0.0008448877564055657
1703165083.837913,0.4025564966664297,0.8271189029504156,-0.912279472361724,0.06096334802363312,0.009760260464275214,0.9980439842039288,0.00981901765799115,3.1230437262895436,0.12218366119669065,-0.018423522524245572,3.528153880150153e-05,-0.00030628071270843993,-0.0007296634489336595,0.0016767594125504104
1703165083.857913,0.40217556045902386,0.8263595156814539,-0.9129406688329847,0.060657358006071686,0.009693248277744579,0.9980732538550712,0.00874675921131812,3.1251870019572214,0.12154962333494777,-0.018425008780204335,-0.00038093620740581313,-0.000759387268961631,-0.0006611964712607277,0.002143275667677802
1703165083.8779128,0.40121243068343104,0.8252370892824061,-0.9135666990153547,0.06004962361133889,0.00941378648830963,0.99812090660266,0.00775107287890025,3.1271452952927263,0.12030952778815703,-0.017992316763053524,-0.0009631297755928192,-0.0011224263990478045,-0.0006260301823699521,0.0019582933355049015
1703165083.8979127,0.40113050741561734,0.8243915426888794,-0.914219221334068,0.05970012181204376,0.009194473642179901,0.9981494090711908,0.007008158167712071,3.1286069826623875,0.11959303122026449,-0.01764508417160733,-8.192326781369941e-05,-0.0008455465935267581,-0.0006525223187132667,0.0014616873696611243
1703165083.9179127,0.4016141878536744,0.823599402542731,-0.91478715216304,0.05942247831961288,0.008900655937594402,0.9981707101702526,0.00670676915141309,3.129173260818038,0.11902780175968727,-0.017093452796839572,0.00048368043805707694,-0.0007921401461483679,-0.0005679308289719964,0.0005662781556505792
1703165083.9379127,0.40155740527844686,0.8236029243272398,-0.9149873754746557,0.058693449604308126,0.008741658746461947,0.998212189860664,0.007147474343135484,3.128256959472433,0.11757268256850371,-0.01672931002952804,-5.6782575227565246e-05,3.5217845087975874e-06,-0.0002002233116157326,-0.0009163013456050528
1703165083.9579127,0.40058505686415785,0.8248335754122734,-0.9147398325192688,0.05742080907775699,0.009145474155241732,0.9982773741322649,0.007841892815053188,3.126888446617412,0.11504080590319614,-0.017475257426729344,-0.0009723484142890038,0.0012306510850336183,0.0002475429553868702,-0.0013685128550209313
1703165083.977913,0.4003095554841231,0.825252967576862,-0.9145502614169888,0.05626505794190955,0.009183171413809012,0.9983328557981512,0.009023394676476355,3.1244999822519905,0.11274695783540857,-0.017431875662935793,-0.00027550138003473723,0.0004193921645885279,0.00018957110228001728,-0.0023884643654215054
1703165083.997913,0.3998108370171348,0.8253960494106323,-0.9142184523285725,0.05493233875412192,0.009233899569639084,0.9983953146545289,0.010196515759106508,3.1221277485959193,0.11009898442819413,-0.01742430376197799,-0.0004987184669882905,0.0001430818337703199,0.00033180908841634604,-0.0023722336560711987
1703165084.0179129,0.39887249816256254,0.8262846167431512,-0.9135158719558837,0.05333470050456237,0.009877860497657043,0.9984672305455408,0.011001232694430802,3.1205558897660866,0.10692687777561512,-0.01865959103141095,-0.0009383388545722848,0.0008885673325189636,0.0007025803726887769,-0.0015718588298327951
1703165084.0379128,0.3979499843206033,0.8276279533956531,-0.9126568327759208,0.05175131978595592,0.01101638877545896,0.9985353072968514,0.011299564608588915,3.120049268995764,0.10378622408814574,-0.02094519994278572,-0.0009225138419592382,0.0013433366525018586,0.0008590391799628838,-0.0005066207703223746
1703165084.0579128,0.39671781112644416,0.8286120196911456,-0.9117542817775358,0.050060517056237326,0.01223221254263928,0.9986073065294288,0.011303316080466391,3.1201324402995247,0.10042685026579479,-0.023418780174992625,-0.0012321731941591363,0.000984066295492525,0.0009025509983849878,8.317130376056525e-05
1703165084.077913,0.39531741111751056,0.8287522700123923,-0.9109156778740103,0.04839999133452972,0.013337025901624444,0.9986810710608822,0.010755597780133136,3.12130387480942,0.09711177239074062,-0.02572174346181483,-0.0014004000089336,0.00014025032124664882,0.0008386039035255255,0.0011714345098954304
1703165084.097913,0.3940393132049648,0.8282304963370786,-0.9101892692540979,0.04687761517433381,0.014299068575852995,0.9987488406937488,0.00993876482891634,3.122997339677986,0.09406079587221167,-0.027756791078753985,-0.0012780979125457392,-0.000521773675313697,0.0007264086199123554,0.0016934648685658082
1703165084.117913,0.39262156976235135,0.8282880279214485,-0.909326527152836,0.04541429529084278,0.015706299165701897,0.9988073412441824,0.008645751932737549,3.1256816805760104,0.09111788015252777,-0.03072211137876099,-0.0014177434426134727,5.753158436994088e-05,0.0008627421012619152,0.0026843408980243844
1703165084.1379128,0.39215363994816943,0.8280027488870503,-0.9088300320336946,0.04443390992381765,0.016805490564390364,0.998841301940064,0.007697835699182511,3.1276524895757043,0.08914159028557582,-0.033025050609523175,-0.00046792981418192214,-0.00028527903439823366,0.0004964951191414047,0.0019708089996939293
1703165084.1579127,0.39161172866791993,0.8278897326020687,-0.9084039618295501,0.04351307925864124,0.017827504873213273,0.9988695978328604,0.006951153044551917,3.1292100657063497,0.08728642321423583,-0.03515080427658068,-0.0005419112802494963,-0.0001130162849816152,0.0004260702041445352,0.0015575761306454439
1703165084.1779127,0.39081978584832416,0.8285170484250504,-0.9078993363013914,0.042586465171913515,0.018999490714162976,0.9988913341358964,0.006443207661962429,3.1302973375264656,0.08542720465716845,-0.03755380742844614,-0.0007919428195957701,0.0006273158229817,0.0005046255281586642,0.0010872718201158094
1703165084.1979127,0.3910096849450976,0.8292769878539055,-0.9076729101620937,0.042057519523967433,0.019787238935741264,0.9988953091256771,0.006913149319333144,3.1294023443163517,0.08439585369634538,-0.03909834523252548,0.000189899096773416,0.0007599394288551053,0.0002264261392976863,-0.0008949932101138813
1703165084.217913,0.3916377910287702,0.8301299776455471,-0.9075358647029456,0.04176268339941652,0.020387611802524137,0.9988900088921597,0.0076794332924760705,3.1279052101755305,0.08384398507230865,-0.04024071689521119,0.0006281060836726415,0.0008529897916416118,0.00013704545914816624,-0.0014971341408211991
1703165084.237913,0.3918469467167414,0.8302330866922862,-0.9075765797191256,0.04131225895679599,0.02046320138842236,0.9988990805909763,0.00867072334514236,3.1259064406651165,0.08298362514783637,-0.040314542608574866,0.00020915568797119644,0.00010310904673915822,-4.0715016180081776e-05,-0.001998769510414
1703165084.2579129,0.3919007700904916,0.8309365216076195,-0.9074714988741789,0.0408233044886479,0.020799408200700104,0.9989055386205824,0.009411022380931501,3.1244308474368885,0.08204073803834522,-0.040933981641517125,5.382337375020585e-05,0.0007034349153333119,0.00010508084494675884,-0.0014755932282279893
1703165084.2779129,0.3914709831248573,0.8301050605511728,-0.907561172315288,0.04004418697286081,0.020378743123850275,0.998938037988408,0.010196380644485206,3.1227916514921534,0.08050583606744235,-0.04003792998606472,-0.0004297869656343378,-0.000831461056446714,-8.967344110910602e-05,-0.0016391959447350501
1703165084.2979128,0.39156173973394826,0.8300145069330775,-0.9074864009464234,0.03959120831541946,0.020548634079691708,0.9989556241994688,0.00989700671092922,3.123387770415574,0.07959046327219635,-0.040409562735049726,9.07566090909695e-05,-9.055361809529039e-05,7.477136886457902e-05,0.0005961189234207076
1703165084.317913,0.3915038258070572,0.8299226758231849,-0.9073829739179513,0.03905495537085203,0.020820453245829765,0.9989770724802227,0.009275119754780877,3.124634644414428,0.07849682250761211,-0.041011578995699696,-5.791392689102892e-05,-9.183110989263721e-05,0.00010342702847210283,0.0012468739988538147
1703165084.337913,0.3911395153742611,0.8291869617327922,-0.9072023708043336,0.03828383218437324,0.020842912059786823,0.9990126580977239,0.0085808024490392,3.125997134968807,0.07692560979899793,-0.041120814627104506,-0.0003643104327961111,-0.0007357140903927473,0.00018060311361767223,0.0013624905543792032
1703165084.357913,0.3901310853217344,0.8274175143879584,-0.9069400469154408,0.03716276055466324,0.020563512495763943,0.9990696763846912,0.007473480473239391,3.1281501677025894,0.07463300240811169,-0.04065764330695106,-0.0010084300525267098,-0.0017694473448337522,0.00026232388889280145,0.002153032733782201
1703165084.3779128,0.3882600293180676,0.8262193846862945,-0.9063565212453308,0.035483562762946806,0.020363739446850142,0.9991375063910426,0.007104802043736856,3.128807670621286,0.07125556049791655,-0.040301293983309096,-0.0018710560036668267,-0.0011981297016638859,0.0005835256701099967,0.0006575029186968173
1703165084.3979127,0.38728017588007146,0.8258921777113667,-0.9056937523341752,0.03418333500960159,0.02063458652194509,0.9991809404224707,0.006569759748918343,3.129846688735827,0.06863567830692356,-0.04089387338686487,-0.0009798534379961144,-0.00032720697492782946,0.0006627689111556867,0.0010390181145409905
1703165084.4179127,0.38617804170089853,0.8256182930214166,-0.904933199514324,0.03274258993167583,0.020878969065885516,0.9992248161132424,0.006462067685428323,3.130020536407542,0.06575162626476115,-0.04140366879263058,-0.001102134179172931,-0.00027388468995004356,0.0007605528198511013,0.00017384767171479965
1703165084.4379127,0.38458462032618856,0.8260952399038934,-0.9039262999151297,0.031055448125031904,0.021353964999654456,0.9992655853043904,0.0069179004634984925,3.1290686251986366,0.062401219898930306,-0.04234192507606619,-0.001593421374709969,0.00047694688247679196,0.0010068995991943108,-0.000951911208905365
1703165084.4579127,0.38345143975807894,0.8270592399908975,-0.9029178459438755,0.02956476828084964,0.021996150768531134,0.9992903263206269,0.007806250693213263,3.1272660414815814,0.059466030006432,-0.043590329659123156,-0.0011331805681096263,0.0009640000870040355,0.001008453971254264,-0.0018025837170552172
1703165084.477913,0.382598364299222,0.8282440731107306,-0.9019278105384205,0.02830875350431581,0.02273278947200638,0.9993015521936538,0.008845481400683862,3.125173708719562,0.05701100593201551,-0.04502134297904501,-0.0008530754588569334,0.0011848331198330841,0.0009900354054549476,-0.0020923327620194776
1703165084.497913,0.3818717797172232,0.8291068766556348,-0.9010833502691897,0.02723800910495781,0.023430737746074952,0.9993070128636026,0.009725504115382807,3.1234031100148076,0.05492162513238704,-0.04638574274325575,-0.0007265845819988126,0.0008628035449042004,0.0008444602692307956,-0.001770598704754267
1703165084.5179129,0.38117949178574495,0.8305060105116037,-0.9002701824850008,0.02640836064666092,0.024472540625367217,0.9992982813587983,0.010326573325618892,3.12221782353074,0.0533103414630979,-0.048453084916770445,-0.0006922879314782415,0.0013991338559689037,0.0008131677841889395,-0.0011852864840675714
1703165084.5379128,0.3811037744876585,0.8315634312974192,-0.8998563012405467,0.026081349059433847,0.025446327549981895,0.9992792634989884,0.010639604615782105,3.1216270964273645,0.05269095821229425,-0.05039221628478718,-7.57172980864751e-05,0.0010574207858154994,0.00041388124445407293,-0.000590727103375599
1703165084.5579128,0.3808462092756113,0.8326308446086358,-0.8995217215160212,0.025931598237423855,0.026511337887320546,0.9992578183258372,0.010416990494714815,3.122121142261458,0.05240101901453324,-0.05253931627086292,-0.00025756521204717275,0.001067413311216625,0.0003345797245255522,0.000494045834093626
1703165084.577913,0.380487400799546,0.8320439807359219,-0.8995735264352952,0.025948296368578636,0.026904599032203966,0.9992547331278144,0.009633627984686345,3.1237105175158666,0.05240027043874679,-0.05336768927991846,-0.00035880847606528654,-0.0005868638727138942,-5.180491927403441e-05,0.0015893752544084983
1703165084.597913,0.3799935032974013,0.8309903460939536,-0.8998525566031996,0.026146235410063324,0.027207942651914164,0.9992543751918919,0.008172875283253991,3.126660558860868,0.0527226364174086,-0.05404930957760621,-0.0004938975021447356,-0.0010536346419682818,-0.00027903016790442603,0.0029500413450014307
1703165084.617913,0.379590359174598,0.8300900907222348,-0.9003303605908417,0.02653700823534484,0.0274450313214819,0.9992487445911992,0.006671123038477139,3.129699800136357,0.05342573465692334,-0.05459975208697601,-0.0004031441228032895,-0.0009002553717187833,-0.0004778039876420781,0.0030392412754891573
1703165084.6379128,0.3798700548814264,0.8293299835132996,-0.9010693943436714,0.027302569267173896,0.027512313861734503,0.9992336495237376,0.005454902094382347,3.132179207125964,0.054891006305268004,-0.05479449578524786,0.00027969570682839784,-0.0007601072089352678,-0.0007390337528296875,0.0024794069896070248
1703165084.6579127,0.38020701677897295,0.8291323644256668,-0.9017533770096525,0.02809995627852194,0.027592722863678924,0.9992137251440336,0.004578819269147794,3.1339807308246086,0.05643836547466987,-0.05499997851966665,0.0003369618975465616,-0.00019761908763271663,-0.000683982665981131,0.0018015236986443917
1703165084.6779127,0.3803716092503356,0.8291281647865234,-0.9024214505882069,0.02876144378865652,0.027411226718930162,0.9992006849448832,0.004403998936653034,3.1343563423396805,0.057750442055061295,-0.05464354230108822,0.00016459247136263455,-4.1996391434429015e-06,-0.0006680735785543623,0.00037561151507192747
1703165084.6979127,0.38044844970400143,0.8284069940937628,-0.9031409455306045,0.0292915689336692,0.02669110852538616,0.9992036263504118,0.004658519429962737,3.1338331869535043,0.05881907592858399,-0.05318379217026615,7.684045366584957e-05,-0.0007211706927605643,-0.0007194949423976471,-0.0005231553861761995
1703165084.717913,0.380468663489024,0.8281012902096091,-0.9037252570134185,0.029670922267910863,0.025960006637931816,0.9992082170901102,0.005352880228075973,3.1324194641212437,0.05960807314924138,-0.051675987898591576,2.0213785022538122e-05,-0.0003057038841537407,-0.000584311482814015,-0.0014137228322606
1703165084.737913,0.3804443295323678,0.82824038180026,-0.9041539889452851,0.029920237639238543,0.025322942174192144,0.9992114872855962,0.00631914992412116,3.1304592924830765,0.06014959261710979,-0.050340065723492755,-2.4333956656186206e-05,0.00013909159065095267,-0.0004287319318665439,-0.0019601716381671963
1703165084.7579129,0.3802259232455617,0.8284083196517726,-0.9044241721580208,0.02998594496107116,0.024786203767023913,0.9992175496104176,0.007125711063915934,3.1288152767565927,0.060314766452297976,-0.04921559969743785,-0.0002184062868060832,0.00016793785151258955,-0.00027018321273575285,-0.0016440157264838717
1703165084.7779129,0.3794587549761671,0.8283800508584092,-0.9045233029636212,0.029719148471710075,0.02425487901333581,0.9992334410848915,0.007810459385613568,3.127399526011506,0.0598072652965664,-0.048112881100141607,-0.0007671682693946025,-2.826879336348398e-05,-9.913080560031151e-05,-0.001415750745086708
1703165084.7979128,0.37870132069975126,0.828474596079168,-0.9045152830770831,0.029442728256968632,0.024015646094770363,0.9992454404370719,0.0080575592558913,3.126877504300699,0.05926272196163943,-0.04762214484097672,-0.0007574342764158359,9.454522075880156e-05,8.019886538090937e-06,-0.0005220217108070635
1703165084.817913,0.37757858955144447,0.827982378018612,-0.9043874700882992,0.02898589021065393,0.023807574585758703,0.9992656905144814,0.007816477573610115,3.1273265961009953,0.05833447281045133,-0.04722489968358233,-0.0011227311483067992,-0.0004922180605559934,0.0001278129887838375,0.0004490918002963973
1703165084.837913,0.37636414508378285,0.8277505949404552,-0.9041089058472461,0.02852066186808766,0.023996524554737872,0.9992798305166771,0.007110483701090213,3.1287292018255486,0.05737296828922662,-0.04764929486846,-0.0012144444676616128,-0.00023178307815674426,0.00027856424105310307,0.0014026057245533075
1703165084.857913,0.375038007475752,0.8271974347621917,-0.903827004120324,0.028060219758464327,0.024269695578630207,0.999292810845204,0.006122428988686802,3.13070094275341,0.056407839461851156,-0.04825692146650898,-0.001326137608030853,-0.0005531601782635676,0.0002819017269221069,0.001971740927861454
1703165084.8779128,0.3734636943201831,0.8266449518347978,-0.9034982375613677,0.027557060905437764,0.024632359905050322,0.9993032238643245,0.005188642802605622,3.1325662390968456,0.05535960894649905,-0.04903917425351171,-0.001574313155568885,-0.0005524829273938492,0.000328766558956306,0.001865296343435574
1703165084.8979127,0.37235281848632296,0.8268556870383361,-0.9031883453293024,0.027316273100344197,0.025306025947256436,0.9992962192942728,0.004526850874430564,3.133916236273872,0.05485070992078979,-0.050426291884686135,-0.0011108758338601588,0.00021073520353831476,0.0003098922320653452,0.0013499971770265518
1703165084.9179127,0.37168368503636345,0.8271845480622042,-0.9030642113718728,0.027368379518316825,0.025923206779853332,0.9992796096684381,0.00438415940488395,3.1342384363564944,0.054952283028028945,-0.05167003859896126,-0.0006691334499595025,0.0003288610238680878,0.0001241339574296063,0.0003222000826221816
1703165084.9379127,0.3709443827958984,0.8270094828085438,-0.9030575763700006,0.027515849498009556,0.02627068436599477,0.9992659025012,0.004515004740859421,3.1340033373991827,0.05525663974821714,-0.05235812436654279,-0.000739302240465034,-0.00017506525366040027,6.635001872146162e-06,-0.00023509895731166353
